,Cueanexo,nivel
14742,140567900,Nivel inicial - Jardín de infantes
14743,140576900,Nivel inicial - Jardín de infantes
14744,140578000,Nivel inicial - Jardín de infantes
14745,180004400,Nivel inicial - Jardín de infantes
14746,180010800,Nivel inicial - Jardín de infantes
14747,180011100,Nivel inicial - Jardín de infantes
14748,180011600,Nivel inicial - Jardín de infantes
14749,180013000,Nivel inicial - Jardín de infantes
14750,180028000,Nivel inicial - Jardín de infantes
14751,180030400,Nivel inicial - Jardín de infantes
14752,180036800,Nivel inicial - Jardín de infantes
14753,180036900,Nivel inicial - Jardín de infantes
14754,180043900,Nivel inicial - Jardín de infantes
14755,180049700,Nivel inicial - Jardín de infantes
14756,180054600,Nivel inicial - Jardín de infantes
14757,180065100,Nivel inicial - Jardín de infantes
14758,180066000,Nivel inicial - Jardín de infantes
14759,180073900,Nivel inicial - Jardín de infantes
14760,180084600,Nivel inicial - Jardín de infantes
14761,180088200,Nivel inicial - Jardín de infantes
14762,180090800,Nivel inicial - Jardín de infantes
14763,180093200,Nivel inicial - Jardín de infantes
14764,180094100,Nivel inicial - Jardín de infantes
14765,180098700,Nivel inicial - Jardín de infantes
14766,180102700,Nivel inicial - Jardín de infantes
14767,180103800,Nivel inicial - Jardín de infantes
14768,180107900,Nivel inicial - Jardín de infantes
14769,180112700,Nivel inicial - Jardín de infantes
14770,180114600,Nivel inicial - Jardín de infantes
14771,180115400,Nivel inicial - Jardín de infantes
14772,180128500,Nivel inicial - Jardín de infantes
14773,180157601,Nivel inicial - Jardín de infantes
14774,180158001,Nivel inicial - Jardín de infantes
14775,180160000,Nivel inicial - Jardín de infantes
14776,180160202,Nivel inicial - Jardín de infantes
14777,180160901,Nivel inicial - Jardín de infantes
14778,180161204,Nivel inicial - Jardín de infantes
14779,180161404,Nivel inicial - Jardín de infantes
14780,180172502,Nivel inicial - Jardín de infantes
14781,180172601,Nivel inicial - Jardín de infantes
14782,180172800,Nivel inicial - Jardín de infantes
14783,180173103,Nivel inicial - Jardín de infantes
14784,180174500,Nivel inicial - Jardín de infantes
14785,180174901,Nivel inicial - Jardín de infantes
14786,180174907,Nivel inicial - Jardín de infantes
14787,180175006,Nivel inicial - Jardín de infantes
14788,180175406,Nivel inicial - Jardín de infantes
14789,180180200,Nivel inicial - Jardín de infantes
14790,220000101,Nivel inicial - Jardín de infantes
14791,220006800,Nivel inicial - Jardín de infantes
14792,220009200,Nivel inicial - Jardín de infantes
14793,220018000,Nivel inicial - Jardín de infantes
14794,220020400,Nivel inicial - Jardín de infantes
14795,220022501,Nivel inicial - Jardín de infantes
14796,220029900,Nivel inicial - Jardín de infantes
14797,220031900,Nivel inicial - Jardín de infantes
14798,220033800,Nivel inicial - Jardín de infantes
14799,220038901,Nivel inicial - Jardín de infantes
14800,220043300,Nivel inicial - Jardín de infantes
14801,220044701,Nivel inicial - Jardín de infantes
14802,220048600,Nivel inicial - Jardín de infantes
14803,220051100,Nivel inicial - Jardín de infantes
14804,220054900,Nivel inicial - Jardín de infantes
14805,220055100,Nivel inicial - Jardín de infantes
14806,220057900,Nivel inicial - Jardín de infantes
14807,220065000,Nivel inicial - Jardín de infantes
14808,220069700,Nivel inicial - Jardín de infantes
14809,220076900,Nivel inicial - Jardín de infantes
14810,220085600,Nivel inicial - Jardín de infantes
14811,220102400,Nivel inicial - Jardín de infantes
14812,220104300,Nivel inicial - Jardín de infantes
14813,220106000,Nivel inicial - Jardín de infantes
14814,220121800,Nivel inicial - Jardín de infantes
14815,220122900,Nivel inicial - Jardín de infantes
14816,220124600,Nivel inicial - Jardín de infantes
14817,220126101,Nivel inicial - Jardín de infantes
14818,220128500,Nivel inicial - Jardín de infantes
14819,220129000,Nivel inicial - Jardín de infantes
14820,220131500,Nivel inicial - Jardín de infantes
14821,220131900,Nivel inicial - Jardín de infantes
14822,220132100,Nivel inicial - Jardín de infantes
14823,220132800,Nivel inicial - Jardín de infantes
14824,220148900,Nivel inicial - Jardín de infantes
14825,220150900,Nivel inicial - Jardín de infantes
14826,220180100,Nivel inicial - Jardín de infantes
14827,220188102,Nivel inicial - Jardín de infantes
14828,220190500,Nivel inicial - Jardín de infantes
14829,220190600,Nivel inicial - Jardín de infantes
14830,220204701,Nivel inicial - Jardín de infantes
14831,220224500,Nivel inicial - Jardín de infantes
14832,220225200,Nivel inicial - Jardín de infantes
14833,220235804,Nivel inicial - Jardín de infantes
14834,220248800,Nivel inicial - Jardín de infantes
14835,220253700,Nivel inicial - Jardín de infantes
14836,220257100,Nivel inicial - Jardín de infantes
14837,220266100,Nivel inicial - Jardín de infantes
14838,260000802,Nivel inicial - Jardín de infantes
14839,260011400,Nivel inicial - Jardín de infantes
14840,260026900,Nivel inicial - Jardín de infantes
14841,260030700,Nivel inicial - Jardín de infantes
14842,260036100,Nivel inicial - Jardín de infantes
14843,260047100,Nivel inicial - Jardín de infantes
14844,260050806,Nivel inicial - Jardín de infantes
14845,260052501,Nivel inicial - Jardín de infantes
14846,260053900,Nivel inicial - Jardín de infantes
14847,260062300,Nivel inicial - Jardín de infantes
14848,260063400,Nivel inicial - Jardín de infantes
14849,260068300,Nivel inicial - Jardín de infantes
14850,260068600,Nivel inicial - Jardín de infantes
14851,260080900,Nivel inicial - Jardín de infantes
14852,300000700,Nivel inicial - Jardín de infantes
14853,300005900,Nivel inicial - Jardín de infantes
14854,300006900,Nivel inicial - Jardín de infantes
14855,300012600,Nivel inicial - Jardín de infantes
14856,300012700,Nivel inicial - Jardín de infantes
14857,300015200,Nivel inicial - Jardín de infantes
14858,300018900,Nivel inicial - Jardín de infantes
14859,300035500,Nivel inicial - Jardín de infantes
14860,300037300,Nivel inicial - Jardín de infantes
14861,300037800,Nivel inicial - Jardín de infantes
14862,300038000,Nivel inicial - Jardín de infantes
14863,300042200,Nivel inicial - Jardín de infantes
14864,300044600,Nivel inicial - Jardín de infantes
14865,300046100,Nivel inicial - Jardín de infantes
14866,300046300,Nivel inicial - Jardín de infantes
14867,300053500,Nivel inicial - Jardín de infantes
14868,300054600,Nivel inicial - Jardín de infantes
14869,300056900,Nivel inicial - Jardín de infantes
14870,300058100,Nivel inicial - Jardín de infantes
14871,300062500,Nivel inicial - Jardín de infantes
14872,300063900,Nivel inicial - Jardín de infantes
14873,300066200,Nivel inicial - Jardín de infantes
14874,300073700,Nivel inicial - Jardín de infantes
14875,300076800,Nivel inicial - Jardín de infantes
14876,300076900,Nivel inicial - Jardín de infantes
14877,300078600,Nivel inicial - Jardín de infantes
14878,300079000,Nivel inicial - Jardín de infantes
14879,300079500,Nivel inicial - Jardín de infantes
14880,300082000,Nivel inicial - Jardín de infantes
14881,300083400,Nivel inicial - Jardín de infantes
14882,300087600,Nivel inicial - Jardín de infantes
14883,300088600,Nivel inicial - Jardín de infantes
14884,300090100,Nivel inicial - Jardín de infantes
14885,300094500,Nivel inicial - Jardín de infantes
14886,300095800,Nivel inicial - Jardín de infantes
14887,300099600,Nivel inicial - Jardín de infantes
14888,300099800,Nivel inicial - Jardín de infantes
14889,300100100,Nivel inicial - Jardín de infantes
14890,300102900,Nivel inicial - Jardín de infantes
14891,300103100,Nivel inicial - Jardín de infantes
14892,300110200,Nivel inicial - Jardín de infantes
14893,300112800,Nivel inicial - Jardín de infantes
14894,300112900,Nivel inicial - Jardín de infantes
14895,300117700,Nivel inicial - Jardín de infantes
14896,300118600,Nivel inicial - Jardín de infantes
14897,300120200,Nivel inicial - Jardín de infantes
14898,300121400,Nivel inicial - Jardín de infantes
14899,300126100,Nivel inicial - Jardín de infantes
14900,300126500,Nivel inicial - Jardín de infantes
14901,300128200,Nivel inicial - Jardín de infantes
14902,300131000,Nivel inicial - Jardín de infantes
14903,300131900,Nivel inicial - Jardín de infantes
14904,300132300,Nivel inicial - Jardín de infantes
14905,300132700,Nivel inicial - Jardín de infantes
14906,300137400,Nivel inicial - Jardín de infantes
14907,300144600,Nivel inicial - Jardín de infantes
14908,300145100,Nivel inicial - Jardín de infantes
14909,300145700,Nivel inicial - Jardín de infantes
14910,300151200,Nivel inicial - Jardín de infantes
14911,300152400,Nivel inicial - Jardín de infantes
14912,300153200,Nivel inicial - Jardín de infantes
14913,300162500,Nivel inicial - Jardín de infantes
14914,300165100,Nivel inicial - Jardín de infantes
14915,300171300,Nivel inicial - Jardín de infantes
14916,300175000,Nivel inicial - Jardín de infantes
14917,300177600,Nivel inicial - Jardín de infantes
14918,300180100,Nivel inicial - Jardín de infantes
14919,300181700,Nivel inicial - Jardín de infantes
14920,300182300,Nivel inicial - Jardín de infantes
14921,300185200,Nivel inicial - Jardín de infantes
14922,300190000,Nivel inicial - Jardín de infantes
14923,300191900,Nivel inicial - Jardín de infantes
14924,300192600,Nivel inicial - Jardín de infantes
14925,300195600,Nivel inicial - Jardín de infantes
14926,300200500,Nivel inicial - Jardín de infantes
14927,300202700,Nivel inicial - Jardín de infantes
14928,300202800,Nivel inicial - Jardín de infantes
14929,300209500,Nivel inicial - Jardín de infantes
14930,300271500,Nivel inicial - Jardín de infantes
14931,300294000,Nivel inicial - Jardín de infantes
14932,300298000,Nivel inicial - Jardín de infantes
14933,300298500,Nivel inicial - Jardín de infantes
14934,300301500,Nivel inicial - Jardín de infantes
14935,300304300,Nivel inicial - Jardín de infantes
14936,300310500,Nivel inicial - Jardín de infantes
14937,300314800,Nivel inicial - Jardín de infantes
14938,300318900,Nivel inicial - Jardín de infantes
14939,300327600,Nivel inicial - Jardín de infantes
14940,300332200,Nivel inicial - Jardín de infantes
14941,300345700,Nivel inicial - Jardín de infantes
14942,300346700,Nivel inicial - Jardín de infantes
14943,340007500,Nivel inicial - Jardín de infantes
14944,340035100,Nivel inicial - Jardín de infantes
14945,340050700,Nivel inicial - Jardín de infantes
14946,340061700,Nivel inicial - Jardín de infantes
14947,340073600,Nivel inicial - Jardín de infantes
14948,340077503,Nivel inicial - Jardín de infantes
14949,340082309,Nivel inicial - Jardín de infantes
14950,340088106,Nivel inicial - Jardín de infantes
14951,340088115,Nivel inicial - Jardín de infantes
14952,340088127,Nivel inicial - Jardín de infantes
14953,340088316,Nivel inicial - Jardín de infantes
14954,340088603,Nivel inicial - Jardín de infantes
14955,340088805,Nivel inicial - Jardín de infantes
14956,340088903,Nivel inicial - Jardín de infantes
14957,340089402,Nivel inicial - Jardín de infantes
14958,340089512,Nivel inicial - Jardín de infantes
14959,340090806,Nivel inicial - Jardín de infantes
14960,340090911,Nivel inicial - Jardín de infantes
14961,340090914,Nivel inicial - Jardín de infantes
14962,340091103,Nivel inicial - Jardín de infantes
14963,340093000,Nivel inicial - Jardín de infantes
14964,340093001,Nivel inicial - Jardín de infantes
14965,340093209,Nivel inicial - Jardín de infantes
14966,340094002,Nivel inicial - Jardín de infantes
14967,340094006,Nivel inicial - Jardín de infantes
14968,340094008,Nivel inicial - Jardín de infantes
14969,340105901,Nivel inicial - Jardín de infantes
14970,340105902,Nivel inicial - Jardín de infantes
14971,340115900,Nivel inicial - Jardín de infantes
14972,340116302,Nivel inicial - Jardín de infantes
14973,380002000,Nivel inicial - Jardín de infantes
14974,380009500,Nivel inicial - Jardín de infantes
14975,380010500,Nivel inicial - Jardín de infantes
14976,380011300,Nivel inicial - Jardín de infantes
14977,380014100,Nivel inicial - Jardín de infantes
14978,380015300,Nivel inicial - Jardín de infantes
14979,380018000,Nivel inicial - Jardín de infantes
14980,380019800,Nivel inicial - Jardín de infantes
14981,380023700,Nivel inicial - Jardín de infantes
14982,380024500,Nivel inicial - Jardín de infantes
14983,380026800,Nivel inicial - Jardín de infantes
14984,380028900,Nivel inicial - Jardín de infantes
14985,380029900,Nivel inicial - Jardín de infantes
14986,380030500,Nivel inicial - Jardín de infantes
14987,380031300,Nivel inicial - Jardín de infantes
14988,380036200,Nivel inicial - Jardín de infantes
14989,380037300,Nivel inicial - Jardín de infantes
14990,380039000,Nivel inicial - Jardín de infantes
14991,380041600,Nivel inicial - Jardín de infantes
14992,380049400,Nivel inicial - Jardín de infantes
14993,380055600,Nivel inicial - Jardín de infantes
14994,380069800,Nivel inicial - Jardín de infantes
14995,380070100,Nivel inicial - Jardín de infantes
14996,380070101,Nivel inicial - Jardín de infantes
14997,380070500,Nivel inicial - Jardín de infantes
14998,380086700,Nivel inicial - Jardín de infantes
14999,380086701,Nivel inicial - Jardín de infantes
15000,380087400,Nivel inicial - Jardín de infantes
15001,380087600,Nivel inicial - Jardín de infantes
15002,420001705,Nivel inicial - Jardín de infantes
15003,420013700,Nivel inicial - Jardín de infantes
15004,420021102,Nivel inicial - Jardín de infantes
15005,420021108,Nivel inicial - Jardín de infantes
15006,420026002,Nivel inicial - Jardín de infantes
15007,420033800,Nivel inicial - Jardín de infantes
15008,420043105,Nivel inicial - Jardín de infantes
15009,420098305,Nivel inicial - Jardín de infantes
15010,420100602,Nivel inicial - Jardín de infantes
15011,420100700,Nivel inicial - Jardín de infantes
15012,420102405,Nivel inicial - Jardín de infantes
15013,460000500,Nivel inicial - Jardín de infantes
15014,460003400,Nivel inicial - Jardín de infantes
15015,460005000,Nivel inicial - Jardín de infantes
15016,460007800,Nivel inicial - Jardín de infantes
15017,460011500,Nivel inicial - Jardín de infantes
15018,460013103,Nivel inicial - Jardín de infantes
15019,460019600,Nivel inicial - Jardín de infantes
15020,460021900,Nivel inicial - Jardín de infantes
15021,460029200,Nivel inicial - Jardín de infantes
15022,460030900,Nivel inicial - Jardín de infantes
15023,460035800,Nivel inicial - Jardín de infantes
15024,460040100,Nivel inicial - Jardín de infantes
15025,460040300,Nivel inicial - Jardín de infantes
15026,460085700,Nivel inicial - Jardín de infantes
15027,460091400,Nivel inicial - Jardín de infantes
15028,500000100,Nivel inicial - Jardín de infantes
15029,500003900,Nivel inicial - Jardín de infantes
15030,500011800,Nivel inicial - Jardín de infantes
15031,500012100,Nivel inicial - Jardín de infantes
15032,500023200,Nivel inicial - Jardín de infantes
15033,500023600,Nivel inicial - Jardín de infantes
15034,500028000,Nivel inicial - Jardín de infantes
15035,500029100,Nivel inicial - Jardín de infantes
15036,500029900,Nivel inicial - Jardín de infantes
15037,500032500,Nivel inicial - Jardín de infantes
15038,500033400,Nivel inicial - Jardín de infantes
15039,500035600,Nivel inicial - Jardín de infantes
15040,500036700,Nivel inicial - Jardín de infantes
15041,500037600,Nivel inicial - Jardín de infantes
15042,500038900,Nivel inicial - Jardín de infantes
15043,500039300,Nivel inicial - Jardín de infantes
15044,500042700,Nivel inicial - Jardín de infantes
15045,500046000,Nivel inicial - Jardín de infantes
15046,500046800,Nivel inicial - Jardín de infantes
15047,500051300,Nivel inicial - Jardín de infantes
15048,500058600,Nivel inicial - Jardín de infantes
15049,500058900,Nivel inicial - Jardín de infantes
15050,500060400,Nivel inicial - Jardín de infantes
15051,500063100,Nivel inicial - Jardín de infantes
15052,500065200,Nivel inicial - Jardín de infantes
15053,500066700,Nivel inicial - Jardín de infantes
15054,500066800,Nivel inicial - Jardín de infantes
15055,500072500,Nivel inicial - Jardín de infantes
15056,500072701,Nivel inicial - Jardín de infantes
15057,500073000,Nivel inicial - Jardín de infantes
15058,500083000,Nivel inicial - Jardín de infantes
15059,500083900,Nivel inicial - Jardín de infantes
15060,500087400,Nivel inicial - Jardín de infantes
15061,500088100,Nivel inicial - Jardín de infantes
15062,500093300,Nivel inicial - Jardín de infantes
15063,500096800,Nivel inicial - Jardín de infantes
15064,500104500,Nivel inicial - Jardín de infantes
15065,500107600,Nivel inicial - Jardín de infantes
15066,500111100,Nivel inicial - Jardín de infantes
15067,500111600,Nivel inicial - Jardín de infantes
15068,500112300,Nivel inicial - Jardín de infantes
15069,500113400,Nivel inicial - Jardín de infantes
15070,500121500,Nivel inicial - Jardín de infantes
15071,500121700,Nivel inicial - Jardín de infantes
15072,500126800,Nivel inicial - Jardín de infantes
15073,500135100,Nivel inicial - Jardín de infantes
15074,500135400,Nivel inicial - Jardín de infantes
15075,500139500,Nivel inicial - Jardín de infantes
15076,500141600,Nivel inicial - Jardín de infantes
15077,500184800,Nivel inicial - Jardín de infantes
15078,500205002,Nivel inicial - Jardín de infantes
15079,500211801,Nivel inicial - Jardín de infantes
15080,500212000,Nivel inicial - Jardín de infantes
15081,500212200,Nivel inicial - Jardín de infantes
15082,500234800,Nivel inicial - Jardín de infantes
15083,500244602,Nivel inicial - Jardín de infantes
15084,500244901,Nivel inicial - Jardín de infantes
15085,500246300,Nivel inicial - Jardín de infantes
15086,500246600,Nivel inicial - Jardín de infantes
15087,500257300,Nivel inicial - Jardín de infantes
15088,500272400,Nivel inicial - Jardín de infantes
15089,500274101,Nivel inicial - Jardín de infantes
15090,500275100,Nivel inicial - Jardín de infantes
15091,500276000,Nivel inicial - Jardín de infantes
15092,500280601,Nivel inicial - Jardín de infantes
15093,500287600,Nivel inicial - Jardín de infantes
15094,540003000,Nivel inicial - Jardín de infantes
15095,540003100,Nivel inicial - Jardín de infantes
15096,540004200,Nivel inicial - Jardín de infantes
15097,540006600,Nivel inicial - Jardín de infantes
15098,540008901,Nivel inicial - Jardín de infantes
15099,540008902,Nivel inicial - Jardín de infantes
15100,540020103,Nivel inicial - Jardín de infantes
15101,540022002,Nivel inicial - Jardín de infantes
15102,540022600,Nivel inicial - Jardín de infantes
15103,540023200,Nivel inicial - Jardín de infantes
15104,540025300,Nivel inicial - Jardín de infantes
15105,540025900,Nivel inicial - Jardín de infantes
15106,540030301,Nivel inicial - Jardín de infantes
15107,540032400,Nivel inicial - Jardín de infantes
15108,540033700,Nivel inicial - Jardín de infantes
15109,540037900,Nivel inicial - Jardín de infantes
15110,540039701,Nivel inicial - Jardín de infantes
15111,540051200,Nivel inicial - Jardín de infantes
15112,540051700,Nivel inicial - Jardín de infantes
15113,540052400,Nivel inicial - Jardín de infantes
15114,540058300,Nivel inicial - Jardín de infantes
15115,540058400,Nivel inicial - Jardín de infantes
15116,540068000,Nivel inicial - Jardín de infantes
15117,540071700,Nivel inicial - Jardín de infantes
15118,540077903,Nivel inicial - Jardín de infantes
15119,540078200,Nivel inicial - Jardín de infantes
15120,540086200,Nivel inicial - Jardín de infantes
15121,540087600,Nivel inicial - Jardín de infantes
15122,540089900,Nivel inicial - Jardín de infantes
15123,540100802,Nivel inicial - Jardín de infantes
15124,540130800,Nivel inicial - Jardín de infantes
15125,540131000,Nivel inicial - Jardín de infantes
15126,540142502,Nivel inicial - Jardín de infantes
15127,540143108,Nivel inicial - Jardín de infantes
15128,540143207,Nivel inicial - Jardín de infantes
15129,540159000,Nivel inicial - Jardín de infantes
15130,540159202,Nivel inicial - Jardín de infantes
15131,540160100,Nivel inicial - Jardín de infantes
15132,540160701,Nivel inicial - Jardín de infantes
15133,540161304,Nivel inicial - Jardín de infantes
15134,540165410,Nivel inicial - Jardín de infantes
15135,540168200,Nivel inicial - Jardín de infantes
15136,540169200,Nivel inicial - Jardín de infantes
15137,540170405,Nivel inicial - Jardín de infantes
15138,540170501,Nivel inicial - Jardín de infantes
15139,540171301,Nivel inicial - Jardín de infantes
15140,540171704,Nivel inicial - Jardín de infantes
15141,540172100,Nivel inicial - Jardín de infantes
15142,540173200,Nivel inicial - Jardín de infantes
15143,540173202,Nivel inicial - Jardín de infantes
15144,540173300,Nivel inicial - Jardín de infantes
15145,540174213,Nivel inicial - Jardín de infantes
15146,540180900,Nivel inicial - Jardín de infantes
15147,540186003,Nivel inicial - Jardín de infantes
15148,540192200,Nivel inicial - Jardín de infantes
15149,540195505,Nivel inicial - Jardín de infantes
15150,540195600,Nivel inicial - Jardín de infantes
15151,540196600,Nivel inicial - Jardín de infantes
15152,540196601,Nivel inicial - Jardín de infantes
15153,540197907,Nivel inicial - Jardín de infantes
15154,540200501,Nivel inicial - Jardín de infantes
15155,540200704,Nivel inicial - Jardín de infantes
15156,540200800,Nivel inicial - Jardín de infantes
15157,540204004,Nivel inicial - Jardín de infantes
15158,540204302,Nivel inicial - Jardín de infantes
15159,540204403,Nivel inicial - Jardín de infantes
15160,540204802,Nivel inicial - Jardín de infantes
15161,540205303,Nivel inicial - Jardín de infantes
15162,540205601,Nivel inicial - Jardín de infantes
15163,540206003,Nivel inicial - Jardín de infantes
15164,540206501,Nivel inicial - Jardín de infantes
15165,540206700,Nivel inicial - Jardín de infantes
15166,540206800,Nivel inicial - Jardín de infantes
15167,580008400,Nivel inicial - Jardín de infantes
15168,580014501,Nivel inicial - Jardín de infantes
15169,580014600,Nivel inicial - Jardín de infantes
15170,580019000,Nivel inicial - Jardín de infantes
15171,580021400,Nivel inicial - Jardín de infantes
15172,580021600,Nivel inicial - Jardín de infantes
15173,580024300,Nivel inicial - Jardín de infantes
15174,580028400,Nivel inicial - Jardín de infantes
15175,580029800,Nivel inicial - Jardín de infantes
15176,580032000,Nivel inicial - Jardín de infantes
15177,580033800,Nivel inicial - Jardín de infantes
15178,580040600,Nivel inicial - Jardín de infantes
15179,580053300,Nivel inicial - Jardín de infantes
15180,580056100,Nivel inicial - Jardín de infantes
15181,580059500,Nivel inicial - Jardín de infantes
15182,580060200,Nivel inicial - Jardín de infantes
15183,580061400,Nivel inicial - Jardín de infantes
15184,580064000,Nivel inicial - Jardín de infantes
15185,580096000,Nivel inicial - Jardín de infantes
15186,580104500,Nivel inicial - Jardín de infantes
15187,580117600,Nivel inicial - Jardín de infantes
15188,580119300,Nivel inicial - Jardín de infantes
15189,580121700,Nivel inicial - Jardín de infantes
15190,580128000,Nivel inicial - Jardín de infantes
15191,620012800,Nivel inicial - Jardín de infantes
15192,620023900,Nivel inicial - Jardín de infantes
15193,620032200,Nivel inicial - Jardín de infantes
15194,620032800,Nivel inicial - Jardín de infantes
15195,620038700,Nivel inicial - Jardín de infantes
15196,620042000,Nivel inicial - Jardín de infantes
15197,620047300,Nivel inicial - Jardín de infantes
15198,620071200,Nivel inicial - Jardín de infantes
15199,620085500,Nivel inicial - Jardín de infantes
15200,620085600,Nivel inicial - Jardín de infantes
15201,620086900,Nivel inicial - Jardín de infantes
15202,620094000,Nivel inicial - Jardín de infantes
15203,620098800,Nivel inicial - Jardín de infantes
15204,620099700,Nivel inicial - Jardín de infantes
15205,620108200,Nivel inicial - Jardín de infantes
15206,620113800,Nivel inicial - Jardín de infantes
15207,660003000,Nivel inicial - Jardín de infantes
15208,660004700,Nivel inicial - Jardín de infantes
15209,660009600,Nivel inicial - Jardín de infantes
15210,660010300,Nivel inicial - Jardín de infantes
15211,660013100,Nivel inicial - Jardín de infantes
15212,660020000,Nivel inicial - Jardín de infantes
15213,660022100,Nivel inicial - Jardín de infantes
15214,660023200,Nivel inicial - Jardín de infantes
15215,660024200,Nivel inicial - Jardín de infantes
15216,660025100,Nivel inicial - Jardín de infantes
15217,660025900,Nivel inicial - Jardín de infantes
15218,660030900,Nivel inicial - Jardín de infantes
15219,660033400,Nivel inicial - Jardín de infantes
15220,660037300,Nivel inicial - Jardín de infantes
15221,660038700,Nivel inicial - Jardín de infantes
15222,660043400,Nivel inicial - Jardín de infantes
15223,660048500,Nivel inicial - Jardín de infantes
15224,660054200,Nivel inicial - Jardín de infantes
15225,660055800,Nivel inicial - Jardín de infantes
15226,660055900,Nivel inicial - Jardín de infantes
15227,660058100,Nivel inicial - Jardín de infantes
15228,660066800,Nivel inicial - Jardín de infantes
15229,660069200,Nivel inicial - Jardín de infantes
15230,660072500,Nivel inicial - Jardín de infantes
15231,660074100,Nivel inicial - Jardín de infantes
15232,660074700,Nivel inicial - Jardín de infantes
15233,660077500,Nivel inicial - Jardín de infantes
15234,660078900,Nivel inicial - Jardín de infantes
15235,660080300,Nivel inicial - Jardín de infantes
15236,660080800,Nivel inicial - Jardín de infantes
15237,660083300,Nivel inicial - Jardín de infantes
15238,660086100,Nivel inicial - Jardín de infantes
15239,660089700,Nivel inicial - Jardín de infantes
15240,660090100,Nivel inicial - Jardín de infantes
15241,660090400,Nivel inicial - Jardín de infantes
15242,660092400,Nivel inicial - Jardín de infantes
15243,660093600,Nivel inicial - Jardín de infantes
15244,660093800,Nivel inicial - Jardín de infantes
15245,660096800,Nivel inicial - Jardín de infantes
15246,660100100,Nivel inicial - Jardín de infantes
15247,660107100,Nivel inicial - Jardín de infantes
15248,660107200,Nivel inicial - Jardín de infantes
15249,660110600,Nivel inicial - Jardín de infantes
15250,660115100,Nivel inicial - Jardín de infantes
15251,660120000,Nivel inicial - Jardín de infantes
15252,660120700,Nivel inicial - Jardín de infantes
15253,660129900,Nivel inicial - Jardín de infantes
15254,660131100,Nivel inicial - Jardín de infantes
15255,660131900,Nivel inicial - Jardín de infantes
15256,660133000,Nivel inicial - Jardín de infantes
15257,660134800,Nivel inicial - Jardín de infantes
15258,660144100,Nivel inicial - Jardín de infantes
15259,660144400,Nivel inicial - Jardín de infantes
15260,660154100,Nivel inicial - Jardín de infantes
15261,660157100,Nivel inicial - Jardín de infantes
15262,660162800,Nivel inicial - Jardín de infantes
15263,660164600,Nivel inicial - Jardín de infantes
15264,660167700,Nivel inicial - Jardín de infantes
15265,700055000,Nivel inicial - Jardín de infantes
15266,700074900,Nivel inicial - Jardín de infantes
15267,700089500,Nivel inicial - Jardín de infantes
15268,700096307,Nivel inicial - Jardín de infantes
15269,700096500,Nivel inicial - Jardín de infantes
15270,700099502,Nivel inicial - Jardín de infantes
15271,700099702,Nivel inicial - Jardín de infantes
15272,700102600,Nivel inicial - Jardín de infantes
15273,700102602,Nivel inicial - Jardín de infantes
15274,700102704,Nivel inicial - Jardín de infantes
15275,700103005,Nivel inicial - Jardín de infantes
15276,700103403,Nivel inicial - Jardín de infantes
15277,700103703,Nivel inicial - Jardín de infantes
15278,700103802,Nivel inicial - Jardín de infantes
15279,700104101,Nivel inicial - Jardín de infantes
15280,700105700,Nivel inicial - Jardín de infantes
15281,700108303,Nivel inicial - Jardín de infantes
15282,700110800,Nivel inicial - Jardín de infantes
15283,700111402,Nivel inicial - Jardín de infantes
15284,700113102,Nivel inicial - Jardín de infantes
15285,700113400,Nivel inicial - Jardín de infantes
15286,700113500,Nivel inicial - Jardín de infantes
15287,740009500,Nivel inicial - Jardín de infantes
15288,740009700,Nivel inicial - Jardín de infantes
15289,740015800,Nivel inicial - Jardín de infantes
15290,740023500,Nivel inicial - Jardín de infantes
15291,740026600,Nivel inicial - Jardín de infantes
15292,740028700,Nivel inicial - Jardín de infantes
15293,740032500,Nivel inicial - Jardín de infantes
15294,740036800,Nivel inicial - Jardín de infantes
15295,740037800,Nivel inicial - Jardín de infantes
15296,740039000,Nivel inicial - Jardín de infantes
15297,740040200,Nivel inicial - Jardín de infantes
15298,740046700,Nivel inicial - Jardín de infantes
15299,740049900,Nivel inicial - Jardín de infantes
15300,740052100,Nivel inicial - Jardín de infantes
15301,740062400,Nivel inicial - Jardín de infantes
15302,740062700,Nivel inicial - Jardín de infantes
15303,740066000,Nivel inicial - Jardín de infantes
15304,740070800,Nivel inicial - Jardín de infantes
15305,740075100,Nivel inicial - Jardín de infantes
15306,740075500,Nivel inicial - Jardín de infantes
15307,740077700,Nivel inicial - Jardín de infantes
15308,780022100,Nivel inicial - Jardín de infantes
15309,780023600,Nivel inicial - Jardín de infantes
15310,780028000,Nivel inicial - Jardín de infantes
15311,780030700,Nivel inicial - Jardín de infantes
15312,780036700,Nivel inicial - Jardín de infantes
15313,820006800,Nivel inicial - Jardín de infantes
15314,820018700,Nivel inicial - Jardín de infantes
15315,820023305,Nivel inicial - Jardín de infantes
15316,820027400,Nivel inicial - Jardín de infantes
15317,820027700,Nivel inicial - Jardín de infantes
15318,820035500,Nivel inicial - Jardín de infantes
15319,820037200,Nivel inicial - Jardín de infantes
15320,820037800,Nivel inicial - Jardín de infantes
15321,820047600,Nivel inicial - Jardín de infantes
15322,820052800,Nivel inicial - Jardín de infantes
15323,820053000,Nivel inicial - Jardín de infantes
